java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,734,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 4;ON;null; 2) 4;null;null; 3) 6;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,addElement,744,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 4;ON;null; 2) 4;null;null; 3) 6;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,addElement,745,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 4;ON;null; 2) 4;null;null; 3) 6;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,get,752,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 4;ON;null; 2) 4;null;null; 3) 6;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,size,758,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 4;ON;null; 2) 4;null;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,elementAt,766,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 4;ON;null; 2) 4;null;null; 3) 6;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,elementAt,771,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 4;ON;null; 2) 4;null;null; 3) 6;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,771,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 4;ON;null; 2) 4;null;null; 3) 6;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,elementAt,776,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 4;ON;null; 2) 4;null;null; 3) 6;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,776,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 4;ON;null; 2) 4;null;null; 3) 6;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,removeAllElements,782,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 4;ON;null; 2) 4;null;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,793,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 4;ON;null; 2) 4;null;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,795,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 4;ON;null; 2) 4;null;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,799,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 4;ON;null; 2) 4;null;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,804,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 4;ON;null; 2) 4;null;null; ,false
java/util/Stack,Ljava/util/Stack>,popBaseIndentifier,m_baseIdentifiers,pop,1406,Lorg/apache/xalan/processor/StylesheetHandler>,3,false,,false
java/util/Stack,Ljava/util/Stack>,popImportURL,m_importStack,pop,1516,Lorg/apache/xalan/processor/StylesheetHandler>,2,false,,false
java/util/Stack,Ljava/util/Stack>,popImportSource,m_importSourceStack,pop,1535,Lorg/apache/xalan/processor/StylesheetHandler>,2,false,,false
java/util/Stack,Ljava/util/Stack>,popNamespaceSupport,m_nsSupportStack,pop,1561,Lorg/apache/xalan/processor/StylesheetHandler>,2,false,,false
java/util/Vector,Ljava/util/Vector>,setNamespaceAlias,m_prefix_aliases,addElement,1116,Lorg/apache/xalan/templates/Stylesheet>,1,false,,false
java/util/List,Ljava/util/List>,setPrefixes,m_declaredPrefixes,add,873,Lorg/apache/xalan/templates/ElemTemplateElement>,2,true,1) 4;ON;0; ,false
